MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status,EDU_group,PROVINCE
11,Rural,Kurunegala,166,1,1,4,Female,2005,8.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
11,Rural,Kurunegala,166,9,1,3,Male,1994,5.0,29,Passed Grade 10,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,Grade 6-10,North Western
11,Rural,Kurunegala,166,9,1,4,Male,2001,3.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),North Western
11,Rural,Kurunegala,172,10,1,3,Male,1994,1.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
12,Rural,Kurunegala,179,4,1,3,Female,2005,8.0,18,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
12,Rural,Kurunegala,183,3,1,2,Female,1998,6.0,25,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
12,Rural,Kurunegala,183,7,1,4,Male,2006,9.0,17,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
12,Rural,Kurunegala,185,3,1,4,Female,1994,4.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Western
12,Rural,Kurunegala,186,7,1,3,Female,1994,1.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Western
1,Rural,Puttalam,2,8,1,3,Male,2001,5.0,21,Passed Grade 10,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,Grade 6-10,North Western
1,Rural,Puttalam,4,8,1,3,Female,2005,7.0,17,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
2,Urban,Puttalam,9,4,1,3,Male,1999,5.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
2,Urban,Puttalam,9,9,1,4,Male,1993,3.0,29,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
2,Rural,Puttalam,12,10,1,4,Male,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
2,Rural,Puttalam,12,10,1,5,Female,1994,8.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
2,Rural,Puttalam,13,7,1,3,Male,1996,5.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
2,Rural,Puttalam,13,7,1,4,Male,2002,1.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
2,Rural,Puttalam,14,2,1,3,Female,1997,8.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),North Western
3,Rural,Puttalam,15,5,1,1,Male,1999,8.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
3,Rural,Puttalam,15,5,1,2,Male,2002,8.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
3,Rural,Puttalam,16,6,1,2,Male,2004,1.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
3,Rural,Puttalam,20,1,1,4,Male,2005,7.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
4,Rural,Puttalam,22,4,1,3,Female,2000,2.0,23,Passed Grade 12,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
4,Rural,Puttalam,22,9,1,3,Female,1998,11.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
4,Rural,Puttalam,24,3,1,3,Male,2002,8.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
4,Rural,Puttalam,24,7,1,3,Female,2003,5.0,19,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
4,Rural,Puttalam,25,1,1,3,Male,1998,10.0,24,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
4,Rural,Puttalam,27,8,1,2,Male,1997,1.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
4,Rural,Puttalam,28,7,1,3,Male,1996,3.0,27,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
5,Rural,Puttalam,29,7,1,4,Male,2005,2.0,18,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
5,Urban,Puttalam,30,5,1,2,Male,2002,1.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
5,Rural,Puttalam,34,10,1,3,Male,1995,1.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
6,Urban,Puttalam,39,1,3,1,Male,1995,3.0,28,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
6,Urban,Puttalam,39,5,1,3,Male,1996,12.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
6,Urban,Puttalam,39,5,1,4,Male,2000,10.0,22,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
6,Urban,Puttalam,39,9,1,3,Male,2004,7.0,18,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
6,Rural,Puttalam,40,3,1,3,Male,2004,9.0,18,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
6,Rural,Puttalam,42,3,1,3,Male,2000,4.0,23,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
6,Rural,Puttalam,42,7,1,3,Male,2002,1.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
7,Rural,Puttalam,45,2,1,7,Male,1997,2.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
7,Rural,Puttalam,46,5,1,1,Male,1995,8.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Western
7,Rural,Puttalam,49,7,1,3,Female,1997,6.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
7,Rural,Puttalam,49,7,1,4,Female,1998,10.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
8,Rural,Puttalam,54,1,1,2,Female,1995,1.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Western
8,Rural,Puttalam,55,2,1,2,Male,2000,5.0,23,Passed Grade 10,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,Grade 6-10,North Western
9,Rural,Puttalam,57,10,1,1,Male,1996,4.0,27,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
9,Rural,Puttalam,57,10,1,4,Male,1999,3.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
9,Rural,Puttalam,63,9,1,3,Male,2001,5.0,22,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,North Western
10,Rural,Puttalam,64,4,1,3,Male,2004,4.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
10,Rural,Puttalam,64,8,1,2,Male,2000,12.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
10,Rural,Puttalam,66,3,1,2,Female,1997,1.0,26,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
10,Rural,Puttalam,66,7,1,3,Male,2000,5.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
10,Rural,Puttalam,68,4,1,3,Male,1995,6.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
11,Rural,Puttalam,72,2,1,3,Male,1999,3.0,24,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
11,Rural,Puttalam,73,6,1,4,Male,1995,10.0,28,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,North Western
11,Rural,Puttalam,75,2,1,2,Female,1996,7.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed,G.C.E.(A/L),North Western
11,Rural,Puttalam,75,6,1,3,Male,2002,7.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
11,Rural,Puttalam,77,1,1,4,Male,2001,5.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
11,Rural,Puttalam,77,9,1,2,Male,1994,10.0,29,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
12,Rural,Puttalam,79,6,1,4,Male,2005,7.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,North Western
12,Rural,Puttalam,79,10,1,3,Male,1995,1.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
12,Rural,Puttalam,79,10,1,4,Female,1999,1.0,24,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Western
12,Rural,Puttalam,81,2,1,1,Male,1999,5.0,24,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),North Western
12,Rural,Puttalam,82,4,1,4,Female,1998,8.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Western
12,Rural,Puttalam,83,7,1,4,Female,2004,8.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Western
1,Rural,Anuradhapura,1,3,1,2,Male,1994,5.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
1,Rural,Anuradhapura,1,3,1,3,Male,2000,7.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
1,Rural,Anuradhapura,1,3,1,4,Female,1998,12.0,24,Passed Grade 9,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed,Grade 6-10,North Central
1,Rural,Anuradhapura,5,9,1,3,Female,1995,6.0,27,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
2,Rural,Anuradhapura,10,1,1,3,Male,1997,7.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
2,Rural,Anuradhapura,13,8,1,3,Male,1994,2.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
2,Rural,Anuradhapura,13,8,1,4,Male,2000,6.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
3,Rural,Anuradhapura,20,3,1,3,Male,1999,8.0,23,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
3,Rural,Anuradhapura,20,8,1,3,Male,1999,5.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
3,Rural,Anuradhapura,22,2,1,3,Male,1996,7.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
3,Rural,Anuradhapura,22,2,1,4,Female,1998,4.0,24,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,North Central
3,Rural,Anuradhapura,22,2,1,5,Female,1993,4.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Central
3,Rural,Anuradhapura,22,6,1,4,Female,1997,8.0,25,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,North Central
3,Rural,Anuradhapura,22,6,1,5,Female,1995,9.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
3,Rural,Anuradhapura,23,1,1,3,Male,1999,3.0,24,Passed G.C.E.(O/L)/ N.C.G.E. ,University,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(O/L),North Central
3,Rural,Anuradhapura,23,1,1,4,Male,2003,6.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Central
3,Rural,Anuradhapura,23,5,1,2,Female,1993,10.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
4,Rural,Anuradhapura,24,3,1,2,Female,1999,9.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed,G.C.E.(A/L),North Central
4,Rural,Anuradhapura,26,1,1,3,Female,2005,8.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,1.0,2.0,,,,1.0,Employed,G.C.E.(O/L),North Central
4,Rural,Anuradhapura,26,9,1,3,Male,2003,2.0,20,Passed Grade 12,Does not attend,Not studying,2.0,2.0,1.0,1.0,2.0,5.0,1.0,,Employed,G.C.E.(A/L),North Central
4,Rural,Anuradhapura,28,2,1,3,Male,1995,10.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
4,Rural,Anuradhapura,28,8,1,3,Female,2001,5.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
5,Urban,Anuradhapura,34,1,1,4,Female,1995,9.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,North Central
5,Urban,Anuradhapura,34,5,1,3,Male,1995,11.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
5,Rural,Anuradhapura,36,3,1,4,Female,1998,3.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),North Central
5,Rural,Anuradhapura,37,5,1,2,Male,2003,3.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),North Central
5,Rural,Anuradhapura,37,9,1,3,Male,2000,9.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Central
6,Rural,Anuradhapura,43,8,1,3,Female,2000,11.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,1.0,1.0,2.0,3.0,1.0,,Employed,G.C.E.(O/L),North Central
6,Rural,Anuradhapura,43,8,1,4,Female,1997,7.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,1.0,1.0,1.0,,1.0,,Employed,G.C.E.(O/L),North Central
6,Rural,Anuradhapura,43,8,1,5,Male,1995,11.0,27,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Central
7,Rural,Anuradhapura,50,10,1,3,Male,2003,5.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
8,Rural,Anuradhapura,54,2,1,3,Female,2001,1.0,22,Passed Grade 3,Does not attend,Not studying,2.0,2.0,1.0,1.0,2.0,3.0,1.0,,Employed,Grade 5 or Below,North Central
8,Rural,Anuradhapura,54,7,1,1,Male,1999,11.0,23,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
8,Rural,Anuradhapura,54,7,1,2,Female,2002,12.0,20,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
8,Rural,Anuradhapura,55,7,1,2,Female,1999,12.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,1.0,2.0,,,,1.0,Employed,G.C.E.(A/L),North Central
8,Rural,Anuradhapura,56,6,1,2,Female,2002,10.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,North Central
8,Rural,Anuradhapura,59,4,1,4,Male,1996,3.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
9,Rural,Anuradhapura,61,2,1,3,Male,1995,9.0,28,Degree ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,Degree / Education institue,North Central
9,Rural,Anuradhapura,61,2,1,4,Male,2002,6.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),North Central
9,Rural,Anuradhapura,63,7,1,2,Male,1993,10.0,29,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,North Central
9,Rural,Anuradhapura,63,7,1,3,Male,1997,8.0,26,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
9,Rural,Anuradhapura,67,4,1,3,Male,2000,7.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
10,Rural,Anuradhapura,69,4,1,3,Male,1999,11.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
10,Rural,Anuradhapura,70,4,1,3,Male,2001,12.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
10,Rural,Anuradhapura,72,7,1,3,Male,2000,8.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
10,Rural,Anuradhapura,73,1,1,3,Male,1998,5.0,25,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,North Central
10,Rural,Anuradhapura,73,9,1,2,Male,2003,4.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
10,Rural,Anuradhapura,74,3,1,2,Male,1994,10.0,29,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
10,Rural,Anuradhapura,74,3,1,3,Female,1997,5.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
11,Rural,Anuradhapura,75,2,1,3,Male,2004,3.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
11,Rural,Anuradhapura,76,10,1,1,Male,1994,10.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),North Central
11,Rural,Anuradhapura,80,8,1,4,Male,1995,7.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
11,Rural,Anuradhapura,82,5,1,3,Female,1995,11.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
11,Rural,Anuradhapura,82,9,1,3,Male,2004,5.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
11,Rural,Anuradhapura,82,9,1,4,Male,1997,12.0,25,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
12,Rural,Anuradhapura,84,8,1,3,Male,2008,5.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,1.0,2.0,,,,1.0,Employed,Grade 6-10,North Central
12,Rural,Anuradhapura,84,8,1,4,Male,2000,6.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
12,Rural,Anuradhapura,88,2,1,3,Male,2000,2.0,23,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
12,Rural,Anuradhapura,90,5,1,1,Male,1994,7.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
1,Rural,Polonnaruwa,1,5,1,2,Male,1994,2.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
1,Rural,Polonnaruwa,1,9,1,3,Female,1993,11.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,1.0,1.0,1.0,,1.0,,Employed,G.C.E.(O/L),North Central
1,Rural,Polonnaruwa,4,1,1,3,Male,2002,7.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
1,Rural,Polonnaruwa,4,9,1,3,Female,1997,7.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
2,Rural,Polonnaruwa,6,7,1,3,Male,2002,12.0,20,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),North Central
2,Rural,Polonnaruwa,7,1,1,3,Male,1996,5.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
2,Rural,Polonnaruwa,8,5,1,3,Male,1996,3.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
2,Rural,Polonnaruwa,11,9,1,2,Female,1993,10.0,29,Passed Grade 9,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 6-10,North Central
3,Rural,Polonnaruwa,14,2,1,3,Female,1999,9.0,23,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),North Central
3,Rural,Polonnaruwa,15,4,1,3,Male,2002,10.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
3,Rural,Polonnaruwa,16,9,1,3,Male,2001,1.0,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
4,Rural,Polonnaruwa,20,2,1,4,Male,1994,5.0,28,Passed Grade 10,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 6-10,North Central
5,Rural,Polonnaruwa,23,8,1,3,Male,2002,6.0,20,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
5,Rural,Polonnaruwa,24,6,1,3,Male,2002,3.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
5,Rural,Polonnaruwa,26,6,1,3,Male,1993,11.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
5,Rural,Polonnaruwa,26,6,1,4,Male,1998,2.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
5,Rural,Polonnaruwa,27,4,1,3,Female,1998,4.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
5,Rural,Polonnaruwa,28,4,1,3,Female,2002,7.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
6,Rural,Polonnaruwa,29,6,1,3,Female,1995,6.0,28,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
6,Rural,Polonnaruwa,29,6,1,4,Male,1998,11.0,24,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
6,Rural,Polonnaruwa,30,9,1,3,Male,1999,1.0,24,Passed Grade 8,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 6-10,North Central
6,Rural,Polonnaruwa,31,8,1,3,Male,2001,5.0,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
6,Rural,Polonnaruwa,33,6,1,3,Male,1996,8.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
6,Rural,Polonnaruwa,33,10,1,3,Male,1999,4.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
7,Rural,Polonnaruwa,36,5,1,3,Female,2000,10.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
7,Rural,Polonnaruwa,39,4,1,5,Male,2001,7.0,22,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,North Central
7,Rural,Polonnaruwa,39,8,1,3,Male,2005,5.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,North Central
8,Rural,Polonnaruwa,40,6,1,3,Female,1997,2.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),North Central
